PROLIFIC_PID,STUDY_ID,SESSION_ID,modo,registro_id,indice_asignacion,consentimiento,edad_18_mas,permiso_vigente,comprende_espanol,no_conduce_ahora,orden,simbolo_primero,velocidad_primera_kmh,velocidad_naranja_kmh,velocidad_platano_kmh,confianza_naranja,confianza_platano,tiempo_primera_s,tiempo_segunda_s,respuesta_abierta,inicio_utc,primera_render_utc,segunda_render_utc,fin_utc,origen_dato,version_app
,,,docente,SIM-000246,245,True,True,True,True,True,platano_primero,platano,50,30,50,65,64,10.004,6.602,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-03T12:35:00.000Z,2026-09-03T12:35:12.000Z,2026-09-03T12:35:23.254Z,2026-09-03T12:35:36.356Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000247,246,True,True,True,True,True,naranja_primero,naranja,90,90,70,59,68,5.852,4.858,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-03T12:42:00.000Z,2026-09-03T12:42:12.000Z,2026-09-03T12:42:19.102Z,2026-09-03T12:42:30.460Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000248,247,True,True,True,True,True,naranja_primero,naranja,70,70,70,48,66,1.342,8.581,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-03T12:49:00.000Z,2026-09-03T12:49:12.000Z,2026-09-03T12:49:14.592Z,2026-09-03T12:49:29.673Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000249,248,True,True,True,True,True,naranja_primero,naranja,70,70,50,71,65,11.777,13.755,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-03T12:56:00.000Z,2026-09-03T12:56:12.000Z,2026-09-03T12:56:25.027Z,2026-09-03T12:56:45.282Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000250,249,True,True,True,True,True,platano_primero,platano,90,110,90,100,59,7.674,4.962,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-03T13:03:00.000Z,2026-09-03T13:03:12.000Z,2026-09-03T13:03:20.924Z,2026-09-03T13:03:32.386Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000251,250,True,True,True,True,True,naranja_primero,naranja,90,90,50,87,67,6.916,5.995,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-03T13:10:00.000Z,2026-09-03T13:10:12.000Z,2026-09-03T13:10:20.166Z,2026-09-03T13:10:32.661Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000252,251,True,True,True,True,True,naranja_primero,naranja,70,70,50,83,70,4.797,5.395,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-03T13:17:00.000Z,2026-09-03T13:17:12.000Z,2026-09-03T13:17:18.047Z,2026-09-03T13:17:29.942Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000253,252,True,True,True,True,True,platano_primero,platano,70,90,70,56,93,6.436,11.479,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-03T13:24:00.000Z,2026-09-03T13:24:12.000Z,2026-09-03T13:24:19.686Z,2026-09-03T13:24:37.665Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000254,253,True,True,True,True,True,naranja_primero,naranja,90,90,70,81,54,4.101,7.093,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-03T13:31:00.000Z,2026-09-03T13:31:12.000Z,2026-09-03T13:31:17.351Z,2026-09-03T13:31:30.944Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000255,254,True,True,True,True,True,platano_primero,platano,90,130,90,66,74,1.488,12.62,Intenté escoger opciones que otra persona pudiera considerar puntos focales.,2026-09-03T13:38:00.000Z,2026-09-03T13:38:12.000Z,2026-09-03T13:38:14.738Z,2026-09-03T13:38:33.858Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000256,255,True,True,True,True,True,naranja_primero,naranja,70,70,70,64,78,17.129,9.029,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-03T13:45:00.000Z,2026-09-03T13:45:12.000Z,2026-09-03T13:45:30.379Z,2026-09-03T13:45:45.908Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000257,256,True,True,True,True,True,platano_primero,platano,70,70,70,64,67,7.912,7.767,"Comparé peso aparente y forma, sin asumir que existiera una respuesta correcta.",2026-09-03T13:52:00.000Z,2026-09-03T13:52:12.000Z,2026-09-03T13:52:21.162Z,2026-09-03T13:52:35.429Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000258,257,True,True,True,True,True,naranja_primero,naranja,90,90,50,57,91,9.675,9.342,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-03T13:59:00.000Z,2026-09-03T13:59:12.000Z,2026-09-03T13:59:22.925Z,2026-09-03T13:59:38.767Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000259,258,True,True,True,True,True,platano_primero,platano,70,90,70,91,71,8.984,7.343,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-03T14:06:00.000Z,2026-09-03T14:06:12.000Z,2026-09-03T14:06:22.234Z,2026-09-03T14:06:36.077Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000260,259,True,True,True,True,True,platano_primero,platano,70,90,70,85,100,10.553,4.411,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-03T14:13:00.000Z,2026-09-03T14:13:12.000Z,2026-09-03T14:13:23.803Z,2026-09-03T14:13:34.714Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000261,260,True,True,True,True,True,naranja_primero,naranja,90,90,70,89,70,9.073,12.255,"Comparé peso aparente y forma, sin asumir que existiera una respuesta correcta.",2026-09-03T14:20:00.000Z,2026-09-03T14:20:12.000Z,2026-09-03T14:20:22.323Z,2026-09-03T14:20:41.078Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000262,261,True,True,True,True,True,naranja_primero,naranja,90,90,70,78,76,5.504,6.776,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-03T14:27:00.000Z,2026-09-03T14:27:12.000Z,2026-09-03T14:27:18.754Z,2026-09-03T14:27:32.030Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000263,262,True,True,True,True,True,platano_primero,platano,50,50,50,69,85,13.785,5.642,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-03T14:34:00.000Z,2026-09-03T14:34:12.000Z,2026-09-03T14:34:27.035Z,2026-09-03T14:34:39.177Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000264,263,True,True,True,True,True,platano_primero,platano,90,90,90,69,100,6.599,6.234,Intenté escoger opciones que otra persona pudiera considerar puntos focales.,2026-09-03T14:41:00.000Z,2026-09-03T14:41:12.000Z,2026-09-03T14:41:19.849Z,2026-09-03T14:41:32.583Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000265,264,True,True,True,True,True,naranja_primero,naranja,90,90,90,79,51,6.979,6.165,Usé una intuición visual y mantuve una diferencia moderada entre las señales.,2026-09-03T14:48:00.000Z,2026-09-03T14:48:12.000Z,2026-09-03T14:48:20.229Z,2026-09-03T14:48:32.894Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000266,265,True,True,True,True,True,platano_primero,platano,70,70,70,73,88,9.57,8.502,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-03T14:55:00.000Z,2026-09-03T14:55:12.000Z,2026-09-03T14:55:22.820Z,2026-09-03T14:55:37.822Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000267,266,True,True,True,True,True,naranja_primero,naranja,90,90,70,66,100,9.932,5.757,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-03T15:02:00.000Z,2026-09-03T15:02:12.000Z,2026-09-03T15:02:23.182Z,2026-09-03T15:02:35.439Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000268,267,True,True,True,True,True,naranja_primero,naranja,70,70,50,76,78,7.375,14.625,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-03T15:09:00.000Z,2026-09-03T15:09:12.000Z,2026-09-03T15:09:20.625Z,2026-09-03T15:09:41.750Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000269,268,True,True,True,True,True,platano_primero,platano,70,90,70,74,89,18.304,3.172,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-03T15:16:00.000Z,2026-09-03T15:16:12.000Z,2026-09-03T15:16:31.554Z,2026-09-03T15:16:41.226Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000270,269,True,True,True,True,True,platano_primero,platano,70,110,70,67,67,8.652,8.573,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-03T15:23:00.000Z,2026-09-03T15:23:12.000Z,2026-09-03T15:23:21.902Z,2026-09-03T15:23:36.975Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000271,270,True,True,True,True,True,naranja_primero,naranja,90,90,70,64,73,6.77,5.05,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-03T15:30:00.000Z,2026-09-03T15:30:12.000Z,2026-09-03T15:30:20.020Z,2026-09-03T15:30:31.570Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000272,271,True,True,True,True,True,platano_primero,platano,70,90,70,64,77,10.487,7.552,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-03T15:37:00.000Z,2026-09-03T15:37:12.000Z,2026-09-03T15:37:23.737Z,2026-09-03T15:37:37.789Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000273,272,True,True,True,True,True,platano_primero,platano,70,90,70,58,52,8.557,4.307,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-03T15:44:00.000Z,2026-09-03T15:44:12.000Z,2026-09-03T15:44:21.807Z,2026-09-03T15:44:32.614Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000274,273,True,True,True,True,True,naranja_primero,naranja,90,90,50,92,89,5.61,4.999,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-03T15:51:00.000Z,2026-09-03T15:51:12.000Z,2026-09-03T15:51:18.860Z,2026-09-03T15:51:30.359Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000275,274,True,True,True,True,True,platano_primero,platano,110,110,110,91,88,6.479,6.084,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-03T15:58:00.000Z,2026-09-03T15:58:12.000Z,2026-09-03T15:58:19.729Z,2026-09-03T15:58:32.313Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000276,275,True,True,True,True,True,platano_primero,platano,70,90,70,53,63,6.275,7.825,"Comparé peso aparente y forma, sin asumir que existiera una respuesta correcta.",2026-09-03T16:05:00.000Z,2026-09-03T16:05:12.000Z,2026-09-03T16:05:19.525Z,2026-09-03T16:05:33.850Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000277,276,True,True,True,True,True,platano_primero,platano,70,90,70,100,69,13.06,2.909,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-03T16:12:00.000Z,2026-09-03T16:12:12.000Z,2026-09-03T16:12:26.310Z,2026-09-03T16:12:35.719Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000278,277,True,True,True,True,True,naranja_primero,naranja,90,90,50,58,47,2.842,6.635,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-03T16:19:00.000Z,2026-09-03T16:19:12.000Z,2026-09-03T16:19:16.092Z,2026-09-03T16:19:29.227Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000279,278,True,True,True,True,True,naranja_primero,naranja,110,110,90,80,61,9.228,6.243,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-03T16:26:00.000Z,2026-09-03T16:26:12.000Z,2026-09-03T16:26:22.478Z,2026-09-03T16:26:35.221Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000280,279,True,True,True,True,True,naranja_primero,naranja,90,90,70,58,65,18.406,7.591,"Comparé peso aparente y forma, sin asumir que existiera una respuesta correcta.",2026-09-03T16:33:00.000Z,2026-09-03T16:33:12.000Z,2026-09-03T16:33:31.656Z,2026-09-03T16:33:45.747Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000281,280,True,True,True,True,True,naranja_primero,naranja,90,90,70,66,61,5.301,7.881,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-03T16:40:00.000Z,2026-09-03T16:40:12.000Z,2026-09-03T16:40:18.551Z,2026-09-03T16:40:32.932Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000282,281,True,True,True,True,True,platano_primero,platano,50,70,50,60,58,8.032,6.657,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-03T16:47:00.000Z,2026-09-03T16:47:12.000Z,2026-09-03T16:47:21.282Z,2026-09-03T16:47:34.439Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000283,282,True,True,True,True,True,platano_primero,platano,70,90,70,67,54,5.11,14.281,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-03T16:54:00.000Z,2026-09-03T16:54:12.000Z,2026-09-03T16:54:18.360Z,2026-09-03T16:54:39.141Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000284,283,True,True,True,True,True,naranja_primero,naranja,90,90,70,83,80,6.806,13.464,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-03T17:01:00.000Z,2026-09-03T17:01:12.000Z,2026-09-03T17:01:20.056Z,2026-09-03T17:01:40.020Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000285,284,True,True,True,True,True,naranja_primero,naranja,90,90,70,62,69,4.83,5.012,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-03T17:08:00.000Z,2026-09-03T17:08:12.000Z,2026-09-03T17:08:18.080Z,2026-09-03T17:08:29.592Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000286,285,True,True,True,True,True,platano_primero,platano,70,110,70,82,71,5.77,12.512,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-03T17:15:00.000Z,2026-09-03T17:15:12.000Z,2026-09-03T17:15:19.020Z,2026-09-03T17:15:38.032Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000287,286,True,True,True,True,True,platano_primero,platano,50,90,50,83,67,8.91,12.725,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-03T17:22:00.000Z,2026-09-03T17:22:12.000Z,2026-09-03T17:22:22.160Z,2026-09-03T17:22:41.385Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000288,287,True,True,True,True,True,naranja_primero,naranja,70,70,50,69,69,6.112,11.377,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-03T17:29:00.000Z,2026-09-03T17:29:12.000Z,2026-09-03T17:29:19.362Z,2026-09-03T17:29:37.239Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000289,288,True,True,True,True,True,naranja_primero,naranja,90,90,50,87,74,9.369,7.549,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-03T17:36:00.000Z,2026-09-03T17:36:12.000Z,2026-09-03T17:36:22.619Z,2026-09-03T17:36:36.668Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000290,289,True,True,True,True,True,platano_primero,platano,90,130,90,72,72,9.741,11.448,"Comparé peso aparente y forma, sin asumir que existiera una respuesta correcta.",2026-09-03T17:43:00.000Z,2026-09-03T17:43:12.000Z,2026-09-03T17:43:22.991Z,2026-09-03T17:43:40.939Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000291,290,True,True,True,True,True,naranja_primero,naranja,110,110,90,60,81,3.809,5.0,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-03T17:50:00.000Z,2026-09-03T17:50:12.000Z,2026-09-03T17:50:17.059Z,2026-09-03T17:50:28.559Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000292,291,True,True,True,True,True,platano_primero,platano,50,90,50,74,85,15.503,6.906,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-03T17:57:00.000Z,2026-09-03T17:57:12.000Z,2026-09-03T17:57:28.753Z,2026-09-03T17:57:42.159Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000293,292,True,True,True,True,True,naranja_primero,naranja,90,90,70,72,72,10.202,8.829,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-03T18:04:00.000Z,2026-09-03T18:04:12.000Z,2026-09-03T18:04:23.452Z,2026-09-03T18:04:38.781Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000294,293,True,True,True,True,True,platano_primero,platano,70,90,70,74,83,4.018,4.126,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-03T18:11:00.000Z,2026-09-03T18:11:12.000Z,2026-09-03T18:11:17.268Z,2026-09-03T18:11:27.894Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000295,294,True,True,True,True,True,platano_primero,platano,90,90,90,59,75,6.467,2.031,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-03T18:18:00.000Z,2026-09-03T18:18:12.000Z,2026-09-03T18:18:19.717Z,2026-09-03T18:18:28.248Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000296,295,True,True,True,True,True,naranja_primero,naranja,90,90,90,79,79,5.854,2.769,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-03T18:25:00.000Z,2026-09-03T18:25:12.000Z,2026-09-03T18:25:19.104Z,2026-09-03T18:25:28.373Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000297,296,True,True,True,True,True,naranja_primero,naranja,70,70,30,66,80,8.53,9.377,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-03T18:32:00.000Z,2026-09-03T18:32:12.000Z,2026-09-03T18:32:21.780Z,2026-09-03T18:32:37.657Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000298,297,True,True,True,True,True,naranja_primero,naranja,70,70,50,74,50,3.892,6.387,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-03T18:39:00.000Z,2026-09-03T18:39:12.000Z,2026-09-03T18:39:17.142Z,2026-09-03T18:39:30.029Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000299,298,True,True,True,True,True,platano_primero,platano,50,90,50,64,64,8.971,5.94,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-03T18:46:00.000Z,2026-09-03T18:46:12.000Z,2026-09-03T18:46:22.221Z,2026-09-03T18:46:34.661Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000300,299,True,True,True,True,True,platano_primero,platano,70,90,70,57,72,5.74,1.561,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-03T18:53:00.000Z,2026-09-03T18:53:12.000Z,2026-09-03T18:53:18.990Z,2026-09-03T18:53:27.051Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000301,300,True,True,True,True,True,platano_primero,platano,50,110,50,61,72,8.878,10.337,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-03T19:00:00.000Z,2026-09-03T19:00:12.000Z,2026-09-03T19:00:22.128Z,2026-09-03T19:00:38.965Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000302,301,True,True,True,True,True,naranja_primero,naranja,110,110,70,64,58,6.089,5.2,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-03T19:07:00.000Z,2026-09-03T19:07:12.000Z,2026-09-03T19:07:19.339Z,2026-09-03T19:07:31.039Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000303,302,True,True,True,True,True,naranja_primero,naranja,90,90,50,61,63,8.947,6.166,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-03T19:14:00.000Z,2026-09-03T19:14:12.000Z,2026-09-03T19:14:22.197Z,2026-09-03T19:14:34.863Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000304,303,True,True,True,True,True,platano_primero,platano,70,90,70,67,75,5.159,6.1,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-03T19:21:00.000Z,2026-09-03T19:21:12.000Z,2026-09-03T19:21:18.409Z,2026-09-03T19:21:31.009Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000305,304,True,True,True,True,True,naranja_primero,naranja,90,90,70,64,75,5.534,4.021,Intenté escoger opciones que otra persona pudiera considerar puntos focales.,2026-09-03T19:28:00.000Z,2026-09-03T19:28:12.000Z,2026-09-03T19:28:18.784Z,2026-09-03T19:28:29.305Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000306,305,True,True,True,True,True,platano_primero,platano,70,110,70,57,84,10.23,12.439,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-03T19:35:00.000Z,2026-09-03T19:35:12.000Z,2026-09-03T19:35:23.480Z,2026-09-03T19:35:42.419Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000307,306,True,True,True,True,True,platano_primero,platano,50,90,50,62,59,18.264,17.466,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-03T19:42:00.000Z,2026-09-03T19:42:12.000Z,2026-09-03T19:42:31.514Z,2026-09-03T19:42:55.480Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000308,307,True,True,True,True,True,platano_primero,platano,70,90,70,94,82,5.539,13.994,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-03T19:49:00.000Z,2026-09-03T19:49:12.000Z,2026-09-03T19:49:18.789Z,2026-09-03T19:49:39.283Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000309,308,True,True,True,True,True,naranja_primero,naranja,110,110,70,60,68,11.262,5.282,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-03T19:56:00.000Z,2026-09-03T19:56:12.000Z,2026-09-03T19:56:24.512Z,2026-09-03T19:56:36.294Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000310,309,True,True,True,True,True,naranja_primero,naranja,90,90,70,53,49,10.784,10.18,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-03T20:03:00.000Z,2026-09-03T20:03:12.000Z,2026-09-03T20:03:24.034Z,2026-09-03T20:03:40.714Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000311,310,True,True,True,True,True,platano_primero,platano,70,110,70,61,67,4.712,5.859,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-03T20:10:00.000Z,2026-09-03T20:10:12.000Z,2026-09-03T20:10:17.962Z,2026-09-03T20:10:30.321Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000312,311,True,True,True,True,True,platano_primero,platano,90,90,90,73,58,3.988,9.1,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-03T20:17:00.000Z,2026-09-03T20:17:12.000Z,2026-09-03T20:17:17.238Z,2026-09-03T20:17:32.838Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000313,312,True,True,True,True,True,naranja_primero,naranja,110,110,70,57,57,6.691,10.857,"Comparé peso aparente y forma, sin asumir que existiera una respuesta correcta.",2026-09-03T20:24:00.000Z,2026-09-03T20:24:12.000Z,2026-09-03T20:24:19.941Z,2026-09-03T20:24:37.298Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000314,313,True,True,True,True,True,platano_primero,platano,50,70,50,70,72,8.294,4.374,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-03T20:31:00.000Z,2026-09-03T20:31:12.000Z,2026-09-03T20:31:21.544Z,2026-09-03T20:31:32.418Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000315,314,True,True,True,True,True,platano_primero,platano,50,110,50,49,73,3.47,5.776,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-03T20:38:00.000Z,2026-09-03T20:38:12.000Z,2026-09-03T20:38:16.720Z,2026-09-03T20:38:28.996Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000316,315,True,True,True,True,True,naranja_primero,naranja,90,90,50,84,80,11.442,13.197,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-03T20:45:00.000Z,2026-09-03T20:45:12.000Z,2026-09-03T20:45:24.692Z,2026-09-03T20:45:44.389Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000317,316,True,True,True,True,True,platano_primero,platano,50,90,50,85,86,4.258,5.921,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-03T20:52:00.000Z,2026-09-03T20:52:12.000Z,2026-09-03T20:52:17.508Z,2026-09-03T20:52:29.929Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000318,317,True,True,True,True,True,naranja_primero,naranja,110,110,130,72,57,7.195,7.011,Usé una intuición visual y mantuve una diferencia moderada entre las señales.,2026-09-03T20:59:00.000Z,2026-09-03T20:59:12.000Z,2026-09-03T20:59:20.445Z,2026-09-03T20:59:33.956Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000319,318,True,True,True,True,True,naranja_primero,naranja,90,90,70,72,79,8.985,7.387,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-03T21:06:00.000Z,2026-09-03T21:06:12.000Z,2026-09-03T21:06:22.235Z,2026-09-03T21:06:36.122Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000320,319,True,True,True,True,True,naranja_primero,naranja,130,130,70,65,71,11.151,6.268,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-03T21:13:00.000Z,2026-09-03T21:13:12.000Z,2026-09-03T21:13:24.401Z,2026-09-03T21:13:37.169Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000321,320,True,True,True,True,True,naranja_primero,naranja,90,90,50,62,53,7.934,5.999,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-03T21:20:00.000Z,2026-09-03T21:20:12.000Z,2026-09-03T21:20:21.184Z,2026-09-03T21:20:33.683Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000322,321,True,True,True,True,True,platano_primero,platano,70,110,70,60,50,4.989,5.125,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-03T21:27:00.000Z,2026-09-03T21:27:12.000Z,2026-09-03T21:27:18.239Z,2026-09-03T21:27:29.864Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000323,322,True,True,True,True,True,platano_primero,platano,50,90,50,75,70,8.54,11.598,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-03T21:34:00.000Z,2026-09-03T21:34:12.000Z,2026-09-03T21:34:21.790Z,2026-09-03T21:34:39.888Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000324,323,True,True,True,True,True,platano_primero,platano,70,90,70,56,78,8.163,6.298,"Comparé peso aparente y forma, sin asumir que existiera una respuesta correcta.",2026-09-03T21:41:00.000Z,2026-09-03T21:41:12.000Z,2026-09-03T21:41:21.413Z,2026-09-03T21:41:34.211Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000325,324,True,True,True,True,True,platano_primero,platano,70,90,70,66,64,5.856,5.913,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-03T21:48:00.000Z,2026-09-03T21:48:12.000Z,2026-09-03T21:48:19.106Z,2026-09-03T21:48:31.519Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000326,325,True,True,True,True,True,naranja_primero,naranja,90,90,70,75,69,6.584,6.88,Intenté escoger opciones que otra persona pudiera considerar puntos focales.,2026-09-03T21:55:00.000Z,2026-09-03T21:55:12.000Z,2026-09-03T21:55:19.834Z,2026-09-03T21:55:33.214Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000327,326,True,True,True,True,True,naranja_primero,naranja,90,90,90,53,79,4.503,7.563,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-03T22:02:00.000Z,2026-09-03T22:02:12.000Z,2026-09-03T22:02:17.753Z,2026-09-03T22:02:31.816Z,sintetico_docente,1.0.0-demo
